 8.35586805e-01 2.95575523e-01 7.40038580e-01 3.91644447e-01
 5.92966984e-01 3.76002108e-01 4.92608323e-01 5.86813495e-01
 2.55410365e-01 8.48360691e-01 3.67890449e-01 5.72954124e-01
 4.44597547e-01 4.44180266e-01 6.83876981e-01 1.77473592e-02
 8.84147698e-01 5.64937709e-02 1.94235882e-01 4.21960454e-01
 3.37923352e-01 2.68979277e-01 8.18327466e-01 6.57594611e-01
 2.04456142e-01 8.75335985e-01 6.19504111e-01 4.24666604e-01
 6.52505373e-01 7.19916372e-01 4.67758273e-01 1.47934842e-01
 6.10802230e-02 7.18732390e-01 7.81167608e-01 4.47360343e-01
 7.29279735e-01 2.31230067e-01 6.04045567e-01 1.59700478e-01
 9.56222413e-01 1.48898368e-01 5.67308935e-01 3.09919647e-02
 2.31927624e-01 4.55570522e-01 4.98327522e-02 1.13316947e-01
 6.29144802e-01 3.32643019e-01 9.38497952e-01 1.09934165e-01
 5.86277065e-01 5.29753219e-01 6.96281910e-01 5.80266570e-01
 8.56441253e-01 2.48014688e-01 7.32972197e-01 7.93973921e-01
 4.29801072e-01 9.18681757e-01 2.87645128e-01 7.05025252e-01
 6.36593264e-01 8.37676840e-01 4.85787673e-01 6.19633070e-01
 5.47706348e-01 8.53561107e-01 6.98613759e-01 5.49875593e-01
 2.33903585e-01 3.40461224e-01 6.07044282e-01 8.13918764e-01
 7.39600478e-01 7.47475526e-01 6.60630118e-01 1.16338000e-01
 4.08689905e-01 1.76799272e-01 3.55772209e-01 2.99025965e-01
 3.98706817e-01 6.78438734e-02 2.95776921e-01 9.11771130e-01
 2.41176898e-01 5.64566242e-01 8.58685530e-01 4.55553751e-01
 5.46919650e-01 4.42432089e-01 9.51595729e-01 9.33678596e-01
 7.66711514e-01 2.51817982e-01 1.55869331e-01 6.70074974e-01
 1.69367345e-01 6.65982662e-01 9.10869948e-01 7.94738450e-01
 9.61375014e-01 2.49908546e-01 1.14320819e-01 6.79571263e-01
 1.86990827e-01 6.82054340e-01 6.15335659e-01 6.25650717e-01
 6.07404360e-01 9.59749510e-01 1.30723690e-01 7.12139340e-01
 2.89556151e-01 3.09070038e-01 3.06250277e-01 4.41989860e-01
 9.63923835e-01 9.28179115e-01 6.10701469e-01 9.53053731e-01
 4.94549274e-01 5.05678774e-02 8.65859100e-01 1.37111172e-01
 2.70043638e-01 1.90059695e-01 2.15874580e-01 2.61749961e-01
 1.62754780e-01 6.23556830e-01 6.99575343e-01 6.88816652e-01
 8.64590415e-01 5.89684060e-01 2.74663777e-01 7.79851446e-01
 5.08373747e-01 8.83139894e-01 9.11027517e-01 4.74505541e-01
 8.09205614e-01 5.38947123e-01 5.80337003e-01 2.19284506e-02
 2.81069445e-01 1.81761715e-01 9.88268271e-03 2.08880404e-01
 6.94668806e-01 2.70992411e-01 3.17034869e-01 6.99732678e-01
 5.52384840e-01 5.84994447e-01 7.48236398e-01 9.19464040e-01
 8.89778539e-01 7.47651663e-01 1.12850261e-02 4.17941145e-01
 1.00523292e-01 8.23448099e-01 2.66778813e-01 1.66176489e-01
 2.79160919e-01 5.66926203e-01 4.83178557e-01 5.95983271e-01
 9.82312987e-01 3.78537775e-01 7.29577571e-01 1.19956364e-01
 7.64175610e-01 6.17071458e-01 9.58902591e-01 8.42427396e-02
 1.66527494e-01 4.30549495e-01 3.67680688e-02 7.66358969e-01
 5.03723457e-01 5.25815109e-01 8.81483489e-01 1.90109986e-01
 3.14417432e-01 8.57415628e-01 7.89598947e-01 9.15264769e-02
 4.83209537e-01 8.57053057e-01 5.04560603e-01 8.24359337e-01
 3.08893674e-01 6.86044054e-01 6.09896990e-01 9.62732400e-01
 5.73141551e-01 2.82996628e-01 5.61841044e-01 6.74852700e-02
 1.80012827e-01 7.03332209e-01 5.12948503e-01 3.61943083e-01
 2.21738504e-02 5.01699166e-01 2.32648259e-01 9.75630796e-01
 7.37486927e-01 6.45225133e-01 4.03425462e-01 3.26623128e-01
 8.50698517e-01 6.55275044e-02 4.64264747e-01 9.98222561e-01
 1.25181303e-03 3.02885026e-01 3.68622356e-01 1.80437343e-01
 2.32280736e-01 6.57501241e-01 9.07036777e-01 5.46823669e-01
 8.62297873e-01 1.91142608e-01 3.20736598e-01 9.34834792e-01
 3.68363658e-01 5.06540199e-02 9.97235133e-02 8.33019607e-01
 1.89365644e-01 8.41126789e-01 7.51045806e-01 6.91795141e-01
 6.36774363e-01 6.91331809e-01 7.89045913e-01 9.05403544e-01
 1.69753901e-01 8.21337175e-01 2.22155986e-02 5.50243799e-01
 9.56684168e-01 5.61453523e-01 5.76154948e-01 7.44039096e-01
 7.63811192e-01 3.89097308e-02 7.57842011e-02 1.23494744e-01
 2.12607347e-01 5.27605304e-01 7.49657423e-02 4.49257540e-01
 5.08123603e-03 4.16628957e-01 9.30973418e-01 5.04707669e-02
 5.70233379e-01 5.85608118e-01 8.35518790e-01 9.05427325e-01
 5.17154281e-01 8.78072840e-01 6.40441731e-02 4.14991730e-01
 1.86515494e-01 1.73726217e-02 3.59912845e-02 8.60929377e-01
 8.17884328e-01 9.47240097e-01 8.95899542e-01 1.90703467e-01
 4.01230687e-01 7.68571230e-01 1.13334405e-01 5.83442417e-01
 2.11623615e-01 8.08809803e-01 2.88149956e-01 4.25561485e-01
 4.37378614e-01 2.68115820e-01 8.36499888e-02 1.16525045e-01
 4.33731864e-01 4.22207296e-01 2.19411994e-01 3.93932477e-01
 6.50978616e-01 5.46984260e-01 2.08432179e-01 5.49348325e-01
 5.05585751e-01 1.83316859e-01 8.95801411e-02 6.21474899e-02
 3.25404677e-01 4.08486850e-01 5.65587020e-01 8.59290593e-01
 4.22839581e-01 8.96985787e-01 4.18126889e-01 6.36098394e-01
 4.47613912e-01 8.59321422e-01 4.25833434e-01 3.60204598e-01
 9.45697571e-02 9.73132010e-01 9.39990862e-01 6.64624428e-01
 6.82433777e-01 9.92105690e-01 3.60501553e-01 6.75434418e-01
 9.15212095e-01 7.73049565e-02 1.15082617e-01 8.93010074e-01
 6.16439867e-03 9.08897463e-02 3.28628220e-02 8.04087873e-01
 9.83846052e-01 4.86870475e-01 2.99059258e-01 7.92020454e-01
 5.98038426e-01 7.78229206e-01 7.49624510e-01 2.03489391e-01
 3.02495239e-02 5.50136444e-01 9.89431558e-01 5.07596715e-01
 5.25493293e-01 2.40978370e-02 7.63877726e-01 1.62797476e-01
 9.66431101e-01 4.55470172e-01 7.97285014e-01 4.50473565e-01
 3.49664738e-05 2.06118504e-01 7.36289902e-01 8.58528487e-01
 2.83317315e-01 5.55162802e-01 3.27977791e-01 9.92959096e-01
 1.12664488e-01 6.28703055e-01 5.19454573e-01 6.09383740e-01
 5.94009267e-02 6.61918506e-01 4.68290657e-02 1.78144232e-01
 2.26382610e-01 6.72071329e-01 4.63897516e-01 5.96065289e-01
 3.46528277e-01 4.22947734e-01 7.02157284e-01 7.67733605e-01
 8.18318969e-01 7.80763535e-01 7.60005403e-01 9.99890794e-01
 3.34355208e-01 7.57841371e-01 5.91391752e-01 3.36361743e-02
 2.56168925e-01 9.06794665e-01 2.25952033e-01 1.13913654e-01
 2.42013141e-01 8.90368305e-01 8.22409252e-04 2.21428589e-01
 8.70530330e-01 1.39011745e-02 6.55653585e-01 2.93297629e-01
 1.61733345e-01 5.11203484e-01 5.09523825e-01 6.56025145e-01
 5.48209786e-02 3.38511810e-01 9.60898637e-01 1.92703675e-01
 7.51247343e-02 2.72456467e-01 5.38314307e-01 3.27483162e-01
 2.86076307e-01 4.15236468e-01 3.46664994e-01 1.37668702e-01
 4.07308304e-01 1.50618910e-01 8.41591979e-01 2.19433683e-01
 5.57868031e-01 7.93370460e-01 8.58932529e-01 9.85073516e-01
 1.46128666e-01 3.80788532e-01 4.48011516e-01 3.93905135e-01
 3.72886810e-01 5.14948685e-01 1.59048657e-01 6.11138408e-01
 7.62474048e-01 6.39210129e-02 8.40603175e-02 6.33205359e-01
 2.49862456e-01 3.93267537e-02 5.92245027e-01 2.68781342e-01
 6.80091951e-02 7.73952291e-01 9.20279694e-01 4.91686604e-01
 2.09361874e-01 5.75112168e-01 1.55107475e-01 4.52062471e-01
 3.48432827e-01 2.38575409e-01 3.10069391e-01 9.07141864e-01
 4.38400299e-01 3.88131006e-01 7.88687425e-01 8.30063787e-01
 5.62984858e-02 9.49781519e-01 7.78436425e-01 8.04462848e-03
 4.57661800e-01 1.35191153e-01 4.70547344e-01 4.72010265e-01
 6.69316095e-01 7.42415519e-01 7.50574923e-01 5.48616521e-01
 2.12215520e-01 7.59741580e-02 9.17107435e-01 1.69134288e-01
 4.13345393e-01 1.00556478e-01 8.53883270e-02 5.05927870e-01
 1.97394062e-01 5.41184621e-01 5.91551362e-01 5.90703257e-01
 2.31539588e-01 3.95102707e-01 6.97761210e-01 6.74814937e-01
 5.19716114e-01 8.16970311e-01 7.04918828e-01 3.62347260e-01
 1.87168141e-01 4.60210302e-01 1.08852648e-01 6.05688841e-01
 8.28237206e-01 5.63886131e-01 5.19863974e-01 3.66307838e-01
 5.25638680e-01 4.14993804e-01 5.93270134e-02 8.10746798e-02
 2.60983898e-02 2.73001021e-01 7.34144846e-01 6.03295585e-01
 7.78917533e-01 4.49550573e-01 6.82627614e-01 3.29498001e-01
 6.99642321e-01 5.14380444e-01 4.17831776e-01 1.46113206e-01
 5.77346135e-01 2.08609386e-01 3.26955396e-02 6.01687118e-01
 9.97762615e-01 7.08604405e-01 6.55353328e-01 4.63985270e-01
 4.39479793e-01 2.44574618e-01 1.85789708e-01 4.16382149e-01
 3.94402327e-01 8.47230631e-01 5.19031788e-01 5.03738919e-01
 2.89142028e-01 9.48459730e-01 4.61695563e-02 5.40142445e-02
 4.71101635e-01 8.26459819e-01 6.01899897e-01 2.84525739e-01
 1.01774894e-01 2.26468050e-01 4.36967926e-01 4.54940967e-02
 9.38345651e-01 8.43638618e-01 6.25105488e-01 2.05987196e-01
 6.17192272e-01 4.38861408e-01 7.99336953e-01 4.98964344e-02
 4.71651964e-01 1.41917156e-01 3.57325112e-01 4.88035798e-01
 9.08422418e-01 9.71325345e-01 7.04975755e-01 2.61550564e-01
 5.98804328e-01 6.96273274e-01 6.58893739e-01 4.02924419e-01
 8.66159525e-01 4.46985681e-01 4.75708338e-01 1.40738724e-01
 7.51006089e-02 2.91764732e-01 2.94349902e-01 4.86939731e-01
 8.78897721e-01 4.14079459e-01 3.35948541e-01 4.44431628e-01
 3.72755949e-01 1.31458275e-01 6.86727050e-01 6.58404100e-02
 9.01086900e-01 3.58463240e-01 6.15819522e-01 5.98812248e-01
 2.04207500e-01 8.24955122e-02 1.85506578e-01 8.13905459e-01
 1.80184580e-01 2.36375646e-01 2.31744769e-01 7.65411701e-01
 4.48405548e-01 2.80749654e-01 6.30419406e-01 1.77636460e-01
 6.60262339e-01 9.14582972e-01 4.36711742e-01 1.41706803e-01
 8.01764405e-01 6.32407348e-02 3.13981281e-01 1.50604392e-01
 8.05688121e-01 5.63995077e-03 4.35391364e-01 6.56868530e-02
 8.23065969e-02 2.44614977e-01 6.60596439e-01 5.36496690e-02
 1.50305200e-01 2.69882464e-01 9.54899606e-01 9.34148315e-01
 7.36009941e-01 4.99134932e-01 9.59443445e-01 3.19599612e-01
 6.94370662e-01 4.90802298e-01 4.54890248e-01 4.77822091e-01
 7.28147750e-01 4.30717057e-01 5.29721786e-01 8.64960661e-01
 1.73213531e-01 7.50352836e-01 2.02339456e-01 8.16294764e-01
 1.11033316e-01 4.00123878e-01 3.47528319e-01 2.03607438e-01
 2.50320936e-01 1.06265839e-01 9.73872247e-01 5.77917006e-01
 2.26630634e-01 7.68473222e-01 1.42565405e-01 6.07619291e-01
 7.90400007e-01 8.68707158e-01 5.73137845e-01 8.18928558e-01
 9.22200212e-01 1.18892401e-02 2.33317787e-01 2.18999762e-01
 5.78128156e-01 7.24692287e-01 3.08577774e-01 7.31038681e-01
 9.66540441e-01 3.09708820e-01 1.15014247e-01 3.48350286e-01
 7.53111368e-01 1.52319791e-01 4.47721975e-01 2.40476995e-01
 3.64101535e-01 6.67949603e-01 6.97508890e-01 7.86300852e-01
 2.13149857e-01 5.82000392e-01 9.88325673e-01 3.13068961e-02
 4.34613034e-01 3.93768794e-01 4.32584016e-02 9.31113760e-01
 7.72683728e-01 8.19321438e-01 9.48187123e-01 7.66483007e-01
 7.34201940e-01 5.91058115e-01 3.56280729e-01 9.06080599e-01
 6.15304693e-01 4.02952795e-01 9.25020067e-01 4.92808205e-01
 5.10136059e-01 7.59746894e-01 6.16674950e-01 7.60179851e-01
 4.80903807e-01 3.79460920e-01 3.38166416e-01 7.25717019e-02
 7.23243908e-01 5.97867555e-01 3.53379610e-01 7.53877909e-01
 4.03250812e-01 5.32090278e-01 4.64303508e-01 1.93185855e-02
 6.45212439e-01 4.06019198e-01 8.60733902e-01 4.31868604e-01
 7.62415486e-01 8.69231258e-01 3.79314340e-01 1.85368439e-01
 2.65935519e-01 6.69282583e-01 2.34004450e-01 4.24070136e-01
 1.68721961e-01 8.41180793e-01 5.54973849e-01 8.78571330e-01
 8.63463768e-01 1.51373407e-01 4.05007406e-01 7.38208627e-01
 4.08147860e-01 7.19054285e-01 6.47016404e-01 2.22215699e-01
 6.33403424e-01 9.61374858e-01 5.61752075e-01 3.26658050e-01
 6.89924498e-01 4.29328508e-01 7.86493646e-01 9.35579032e-01
 7.34646073e-01 8.53594547e-01 1.79034179e-01 5.16699410e-01
 9.20431308e-01 4.26107650e-01 8.38255172e-01 7.23027536e-01
 2.72201986e-02 4.11345889e-01 3.19891821e-01 4.93861902e-01
 1.66975252e-01 2.93748312e-01 5.02380719e-01 5.29280904e-01
 5.87875754e-01 1.26123669e-02 6.27696358e-01 8.99026162e-01
 4.59238537e-01 6.58842605e-01 6.94873593e-01 7.53768636e-01
 4.62723440e-01 4.73193602e-01 1.76558398e-01 8.88022444e-01
 3.77202991e-01 8.33435600e-01 4.61340179e-01 9.75198855e-01
 8.87222844e-01 5.40510144e-01 3.22045104e-01 9.48655883e-01
 7.12981193e-01 5.71237568e-01 7.39530608e-01 5.21848459e-01
 1.73982855e-01 8.33837916e-01 4.38320983e-01 5.15310286e-01
 4.18733405e-01 6.67841307e-01 7.13944546e-01 7.19504870e-01
 7.74238546e-01 1.23671024e-01 2.87057380e-01 8.93923001e-01
 4.94313902e-01 8.27198759e-01 2.56144916e-01 2.84346143e-01
 3.89070692e-01 9.67580303e-01 2.43350234e-01 2.48756023e-01
 2.79815982e-01 5.85636140e-01 5.34176145e-01 3.39323035e-01]
 4.22035456e-01 3.02035878e-01 6.98315607e-01 8.47626789e-01
 6.28882626e-01 6.70022307e-01 4.44373912e-01 7.90795980e-01
 8.14935826e-01 8.37516124e-01 2.48255567e-02 9.39567562e-02
 3.56690743e-01 7.97108072e-01 4.03171169e-01 6.00664908e-01
 7.65275827e-01 6.01702092e-01 4.65657376e-02 1.62655426e-01
 9.34482845e-01 6.19805776e-01 6.53846148e-01 7.20087925e-01
 5.90404540e-02 7.25983267e-01 5.31060331e-01 9.64341099e-01
 4.07783466e-01 1.99122806e-01 6.81670836e-01 8.65769826e-01
 7.79769400e-01 2.72153759e-01 4.16817728e-02 1.35775547e-01
 4.03025360e-02 7.69995326e-01 2.22621726e-02 9.30198108e-01
 9.95790675e-01 1.38036208e-01 4.88490638e-01 5.82940874e-01
 9.66372498e-01 5.10381543e-02 7.34295674e-01 3.43649095e-01
 5.20138156e-01 6.19142575e-01 8.39995173e-01 2.88948743e-01
 6.37832407e-01 8.41229230e-01 6.83711440e-01 7.18291069e-01
 3.38819993e-01 8.06482670e-01 3.84413140e-01 3.95174614e-01
 7.50942730e-01 6.08139658e-01 5.78898870e-02 5.21370152e-01
 8.98372969e-01 5.12627438e-01 9.81114864e-01 6.89284246e-01
 1.54225013e-01 9.96492876e-01 8.07293032e-01 4.56853066e-01
 2.66609167e-01 1.43371061e-01 7.29628105e-01 8.64651052e-01
 2.24330173e-02 4.58531300e-01 7.94637599e-01 8.02382106e-01
 6.88368554e-01 7.90690368e-01 5.08393040e-01 4.63581898e-01
 1.82801715e-01 4.55423509e-01 4.59453135e-02 1.32467849e-01
 9.13539632e-01 7.80373997e-01 7.30807622e-01 8.44399154e-01
 8.27364559e-01 2.71773621e-01 8.09401876e-01 2.71899462e-01
 2.39330662e-01 8.26415593e-01 7.58871209e-01 3.73357189e-01
 6.86706144e-01 5.00290686e-01 5.39839358e-01 2.73446992e-01
 2.60014393e-01 3.62014273e-01 9.66012431e-01 6.07127929e-01
 7.12040561e-01 7.68220952e-01 2.47676977e-01 4.13948124e-01
 7.33757037e-01 9.73399437e-02 8.27918681e-01 6.99604097e-01
 8.19556298e-01 2.81046108e-01 4.88377928e-01 2.93981204e-01
 7.56147519e-01 8.86985956e-02 2.41812176e-01 7.72257984e-01
 7.30799015e-01 5.76694202e-01 5.54658941e-01 8.01057221e-01
 9.33047750e-01 8.92731452e-01 3.79191663e-01 8.39040973e-01
 8.41932070e-01 3.90344052e-01 2.13770990e-01 3.61166296e-02
 7.31953561e-01 9.52751779e-01 1.77914242e-01 3.67993439e-01
 9.54555492e-02 7.55876605e-01 7.35623040e-01 5.38450598e-01
 3.00491287e-01 4.70031898e-01 2.34403120e-01 7.60281580e-01
 4.93131841e-01 7.71703063e-02 2.87093526e-01 6.28053792e-01
 6.77368764e-01 9.87438517e-01 2.40742570e-01 5.36249169e-01
 7.89327426e-01 6.99581648e-01 5.28229439e-01 8.85977042e-01
 3.69537233e-01 2.85589893e-01 3.74646557e-01 7.81943739e-01
 7.52061082e-01 6.44663734e-01 1.81346914e-01 6.95507797e-01
 6.08725494e-01 8.20998713e-01 7.09315571e-01 6.92341240e-01
 1.89112415e-01 3.63092278e-01 7.08618691e-01 5.91560567e-01
 9.49903534e-01 7.24799189e-01 8.83348861e-01 7.11142248e-01
 5.53831619e-01 4.12808683e-02 6.59621712e-01 2.05337787e-01
 4.31322871e-01 1.38174191e-01 9.72720988e-01 2.35100923e-01
 7.61038468e-01 4.49273426e-01 8.63213636e-01 1.59262720e-01
 1.71039655e-01 6.02454342e-01 7.64107914e-01 5.46326786e-01
 3.46355604e-01 7.05713878e-01 3.94066108e-01 2.17946602e-02
 8.80396774e-01 9.63628949e-01 9.69623213e-01 4.04018646e-01
 1.91963115e-01 8.55825653e-02 9.35982394e-02 7.46234878e-01
 9.57070427e-01 9.19205073e-02 1.73365645e-01 5.87495093e-01
 8.79308018e-01 2.21707602e-01 6.38969098e-01 8.60969266e-02
 2.54851395e-01 8.77970679e-01 8.64852178e-01 8.38951301e-01
 9.36412054e-01 6.19136106e-01 4.01870312e-01 6.37593614e-01
 2.62088307e-01 3.73098389e-01 5.01953126e-01 4.78658971e-01
 3.27269285e-01 7.25223824e-01 3.14647485e-01 9.18039199e-01
 1.85410467e-01 9.57076802e-01 6.74511746e-01 1.34996832e-01
 2.30279449e-01 1.38602266e-02 7.31686356e-02 9.19472982e-01
 8.92060656e-01 1.89538875e-01 1.10948018e-01 9.22441750e-01
 4.91504219e-02 3.87367845e-01 1.07931322e-01 5.68424229e-01
 4.83087110e-01 4.75276111e-01 7.34237697e-01 1.32062282e-01
 9.36828022e-01 7.51595595e-01 5.54092536e-01 1.63299457e-01
 7.75586366e-01 8.57202005e-01 8.71858654e-01 2.67451738e-01
 8.61798166e-01 8.18884452e-01 9.99745512e-01 2.30887948e-01
 6.56337861e-01 6.97047767e-01 5.60769099e-01 7.09130576e-01
 6.31347881e-01 9.02605201e-01 7.28429590e-01 6.59839225e-01
 3.85451461e-01 9.93168727e-01 3.96808560e-01 9.31495959e-01
 8.86980731e-01 3.26498115e-01 9.94789292e-01 9.67806322e-01
 1.57152954e-01 1.64398904e-01 4.10184742e-01 2.79546943e-01
 3.38900942e-01 2.79019593e-01 7.94370307e-01 1.53788565e-01
 1.48575708e-01 2.47134690e-05 4.87826504e-01 9.06765610e-02
 4.57622500e-02 8.69516231e-02 6.98268928e-01 6.42348805e-01
 2.75570960e-01 5.66121038e-01 2.22762967e-01 1.21427840e-01
 8.54730572e-01 1.82640674e-01 5.15220268e-01 9.87162022e-01
 5.40395180e-01 2.22212806e-01 4.48736671e-01 5.74203353e-01
 2.03881937e-01 1.10812271e-01 3.69579105e-01 7.78318405e-01
 6.49703449e-01 9.29936389e-01 5.01902730e-01 3.19616673e-02
 7.14854341e-01 3.70999454e-01 1.20636874e-01 6.67383496e-01
 7.63373388e-01 9.11945569e-01 2.73619520e-01 5.97133532e-01
 3.68893398e-01 8.82706263e-01 3.25803009e-01 1.49427002e-02
 8.88336433e-01 8.67988442e-01 6.30032257e-02 2.48079809e-01
 2.20544908e-01 3.42659425e-01 1.36491712e-01 1.11350650e-01
 6.63304565e-02 4.44455679e-01 4.45057069e-01 1.65133274e-01
 2.86214314e-01 9.04285772e-01 5.70627536e-02 7.29062603e-01
 2.12215118e-01 4.49323243e-01 3.99611180e-01 8.52753007e-01
 6.17661634e-01 5.74503865e-02 7.63168039e-01 4.88340168e-01
 1.05345218e-01 1.59208390e-01 9.97933600e-01 5.22240244e-01
 9.01255353e-01 2.92884792e-01 1.16977719e-01 3.47919956e-01
 9.87031166e-01 2.87964694e-01 9.91781206e-01 1.30221304e-01
 8.54190568e-01 4.21266311e-01 3.16614444e-01 1.38764726e-01
 6.02123153e-01 5.05565104e-01 7.49102108e-02 7.95575605e-01
 7.63472581e-01 9.02797039e-01 2.38851746e-01 5.91808499e-02
 9.96061748e-02 7.20627063e-01 3.62973046e-01 9.90967587e-01
 3.89190754e-01 5.48808276e-01 8.34168856e-01 2.35226538e-01
 9.71242407e-02 5.67278571e-01 5.05192044e-01 7.34009134e-01
 8.97140674e-01 9.32971126e-01 4.53304813e-01 7.80367887e-01
 1.91641589e-01 2.51491979e-01 3.24365944e-01 2.66382313e-01
 6.35154708e-01 8.94576353e-01 4.61853611e-01 2.74063113e-01
 9.11700219e-01 6.74499029e-01 7.75230667e-01 2.71540062e-01
 6.11733967e-01 4.79580395e-01 4.99659282e-01 7.58780409e-01
 1.06704845e-01 5.01671345e-01 7.52563213e-01 7.85717787e-01
 5.48529075e-01 7.11407974e-01 2.46854134e-01 3.86480098e-01
 7.21351524e-01 2.55002728e-01 7.04729190e-01 2.23539439e-01
 8.85817187e-01 4.97206491e-01 7.76090973e-01 8.26456686e-01
 5.88779772e-01 6.85599853e-01 3.58767120e-01 6.87822118e-01
 3.67589068e-01 9.37284081e-01 4.97710140e-01 1.15756717e-01
 2.10812037e-01 9.27166303e-01 5.56046384e-02 1.57469674e-01
 8.53827608e-01 5.02453072e-01 6.91823919e-01 8.02210550e-01
 7.75409983e-01 2.50454313e-01 7.24946782e-01 2.95092353e-01
 4.61121107e-01 1.33481293e-01 3.27361498e-01 3.90180106e-01
 3.25010991e-02 1.92980564e-01 8.73085289e-01 7.75101350e-01
 2.96360331e-01 7.56252561e-01 2.12887929e-01 8.51139597e-01
 1.03066617e-02 5.92486638e-01 3.06119982e-01 3.28510749e-01
 8.91182886e-01 8.62175244e-02 5.95831556e-01 9.42719574e-01
 9.08038622e-01 1.51727496e-01 3.90524132e-01 7.22653752e-01
 8.89227025e-01 1.18899928e-01 3.75401776e-01 8.61721043e-01
 4.87710023e-01 5.81283598e-01 6.35413530e-01 2.43130844e-02
 8.04911772e-01 7.97137241e-01 2.55014575e-01 2.43781992e-01
 6.76546021e-01 4.31186795e-01 1.85330381e-01 6.29596315e-01
 6.60518345e-01 9.07842806e-01 8.30115643e-01 6.42467388e-02
 1.63448897e-01 4.12865737e-01 9.24984674e-01 7.00210222e-01
 9.93016877e-01 9.96263313e-01 6.40115764e-01 8.17214097e-01
 6.46626185e-01 8.65704223e-01 7.76325140e-01 1.92809834e-01
 2.84999971e-01 3.94039078e-01 7.86892156e-01 8.31823644e-01
 7.21890398e-01 9.85930718e-01 6.35863951e-01 7.65558681e-01
 6.18180245e-01 5.29364721e-01 1.08869434e-01 2.78257303e-01
 7.90751062e-01 6.95701199e-02 7.96523130e-01 3.96743146e-01
 4.26889475e-01 9.54436045e-01 5.55973674e-01 6.47074558e-01
