-1.9625 0.00777049 0.000270715
-1.9375 0.0102131 0.000379199
-1.9125 0.0112623 0.000343696
-1.8875 0.0144508 0.000552081
-1.8625 0.0177787 0.000620083
-1.8375 0.0208279 0.000770533
-1.8125 0.0247213 0.000674685
-1.7875 0.0283852 0.000711207
-1.7625 0.0341066 0.000758936
-1.7375 0.0399754 0.00113998
-1.7125 0.0456721 0.00088155
-1.6875 0.051877 0.000791268
-1.6625 0.0601721 0.000903833
-1.6375 0.0692951 0.00101686
-1.6125 0.0780492 0.00118311
-1.5875 0.086623 0.00132647
-1.5625 0.0955984 0.00135899
-1.5375 0.106877 0.00151586
-1.5125 0.119582 0.00174921
-1.4875 0.129148 0.00164019
-1.4625 0.141828 0.00169001
-1.4375 0.155492 0.00215458
-1.4125 0.172852 0.0020528
-1.3875 0.184287 0.00242083
-1.3625 0.198926 0.00318707
-1.3375 0.210697 0.0027675
-1.3125 0.22759 0.00269806
-1.2875 0.241672 0.00199167
-1.2625 0.258721 0.00366438
-1.2375 0.269361 0.00350333
-1.2125 0.279893 0.00287235
-1.1875 0.29582 0.00230858
-1.1625 0.300828 0.00230963
-1.1375 0.31977 0.00276134
-1.1125 0.330459 0.00232179
-1.0875 0.340574 0.0031439
-1.0625 0.349893 0.00345634
-1.0375 0.354131 0.00340018
-1.0125 0.36627 0.00324513
-0.9875 0.370246 0.00365336
-0.9625 0.376713 0.00292368
-0.9375 0.380443 0.0046131
-0.9125 0.384885 0.00249645
-0.8875 0.385033 0.00262643
-0.8625 0.389631 0.00245154
-0.8375 0.387943 0.00303831
-0.8125 0.392197 0.00262255
-0.7875 0.392 0.00412031
-0.7625 0.391287 0.0034356
-0.7375 0.390066 0.00323432
-0.7125 0.387492 0.00214322
-0.6875 0.388869 0.00320935
-0.6625 0.377852 0.0023777
-0.6375 0.381467 0.00297769
-0.6125 0.377049 0.00351856
-0.5875 0.368082 0.00207664
-0.5625 0.365057 0.00310848
-0.5375 0.362844 0.00250306
-0.5125 0.36309 0.00235417
-0.4875 0.360238 0.00257746
-0.4625 0.352 0.00253634
-0.4375 0.341852 0.00298811
-0.4125 0.341844 0.00329265
-0.3875 0.337311 0.00283228
-0.3625 0.330828 0.00244407
-0.3375 0.327328 0.0026618
-0.3125 0.323943 0.00308052
-0.2875 0.321508 0.00285104
-0.2625 0.318746 0.00279253
-0.2375 0.312582 0.00191859
-0.2125 0.309713 0.00240676
-0.1875 0.310852 0.00310093
-0.1625 0.30709 0.00262443
-0.1375 0.303008 0.00262659
-0.1125 0.304828 0.00246288
-0.0875 0.301 0.00250648
-0.0625 0.296951 0.00232181
-0.0375 0.30109 0.00253482
-0.0125 0.300697 0.0028134
0.0125 0.299861 0.00290415
0.0375 0.296148 0.00208089
0.0625 0.299902 0.00256185
0.0875 0.298221 0.00283543
0.1125 0.300016 0.00186619
0.1375 0.303033 0.00265957
0.1625 0.302434 0.00332139
0.1875 0.309893 0.00257673
0.2125 0.308107 0.00228735
0.2375 0.313041 0.0027371
0.2625 0.319221 0.00273527
0.2875 0.319754 0.00236982
0.3125 0.322418 0.00221211
0.3375 0.324861 0.0025719
0.3625 0.332385 0.00323654
0.3875 0.334402 0.0029601
0.4125 0.340434 0.00336402
0.4375 0.346443 0.00298545
0.4625 0.34868 0.00260123
0.4875 0.355426 0.00264008
0.5125 0.357262 0.00235288
0.5375 0.360902 0.00261935
0.5625 0.368303 0.00211476
0.5875 0.373598 0.00271663
0.6125 0.373082 0.00360083
0.6375 0.381189 0.00340386
0.6625 0.380615 0.00294792
0.6875 0.383795 0.00256407
0.7125 0.384484 0.00316534
0.7375 0.389418 0.00362706
0.7625 0.386672 0.00388753
0.7875 0.390377 0.00257012
0.8125 0.391098 0.00369791
0.8375 0.385607 0.00329295
0.8625 0.385852 0.00370465
0.8875 0.384934 0.00391673
0.9125 0.377008 0.0041263
0.9375 0.376934 0.00345451
0.9625 0.369082 0.00367545
0.9875 0.364451 0.00235933
1.0125 0.360377 0.00406984
1.0375 0.353533 0.0030701
1.0625 0.34259 0.00343701
1.0875 0.336713 0.0032036
1.1125 0.324574 0.00310464
1.1375 0.310525 0.00461334
1.1625 0.298664 0.00314642
1.1875 0.287615 0.00273965
1.2125 0.27609 0.0026913
1.2375 0.259762 0.00248336
1.2625 0.245582 0.00300265
1.2875 0.237828 0.00273291
1.3125 0.220336 0.00307982
1.3375 0.208443 0.00311343
1.3625 0.195098 0.00290022
1.3875 0.179861 0.00274333
1.4125 0.168008 0.00225385
1.4375 0.151598 0.00203866
1.4625 0.142516 0.00247069
1.4875 0.129639 0.00193535
1.5125 0.117852 0.00180826
1.5375 0.103631 0.00158624
1.5625 0.0946639 0.00183601
1.5875 0.0851803 0.00168539
1.6125 0.0740902 0.00139327
1.6375 0.0661885 0.00123523
1.6625 0.058082 0.00139485
1.6875 0.0513525 0.00126442
1.7125 0.0451066 0.00110033
1.7375 0.0389836 0.000927686
1.7625 0.0337295 0.000871005
1.7875 0.0275984 0.000602364
1.8125 0.0251557 0.00085823
1.8375 0.0206639 0.000650747
1.8625 0.017082 0.000493658
1.8875 0.0148033 0.000393289
1.9125 0.0120082 0.000470134
1.9375 0.00953279 0.000323179
1.9625 0.00843443 0.000347076
1.9875 0.00616393 0.000317119
2.0125 0.00531148 0.0001892
2.0375 0.00405738 0.000224439
2.0625 0.00322951 0.000235033
2.0875 0.00281148 0.000202867
2.1125 0.00212295 0.00013739
2.1375 0.00177869 0.000124997
2.1625 0.00129508 0.000154177
2.1875 0.000901639 0.000115629
2.2125 0.000762295 8.53995e-05
2.2375 0.000409836 5.85363e-05
2.2625 0.000360656 5.97855e-05
2.2875 0.00042623 5.4863e-05
2.3125 0.000254098 5.6164e-05
2.3375 0.000147541 4.76539e-05
2.3625 0.000163934 4.3373e-05
2.3875 0.000122951 4.76186e-05
2.4125 2.45902e-05 1.30891e-05
2.4375 4.09836e-05 1.9655e-05
2.4625 4.09836e-05 1.9655e-05
2.4875 3.27869e-05 2.48619e-05
2.5125 8.19672e-06 7.98918e-06
2.5375 8.19672e-06 7.98918e-06
2.5625 8.19672e-06 7.98918e-06
2.5875 0 0
2.6125 8.19672e-06 7.98918e-06
2.6375 0 0
2.6625 0 0
2.6875 0 0
2.7125 0 0
2.7375 0 0
2.7625 0 0
2.7875 0 0
2.8125 0 0
2.8375 0 0
2.8625 0 0
2.8875 0 0
2.9125 0 0
2.9375 0 0
2.9625 0 0
2.9875 0 0
3.0125 0 0
3.0375 0 0
3.0625 0 0
3.0875 0 0
3.1125 0 0
3.1375 0 0
3.1625 0 0
3.1875 0 0
3.2125 0 0
3.2375 0 0
3.2625 0 0
3.2875 0 0
3.3125 0 0
3.3375 0 0
3.3625 0 0
3.3875 0 0
3.4125 0 0
3.4375 0 0
3.4625 0 0
3.4875 0 0
3.5125 0 0
3.5375 0 0
3.5625 0 0
3.5875 0 0
3.6125 0 0
3.6375 0 0
3.6625 0 0
3.6875 0 0
3.7125 0 0
3.7375 0 0
3.7625 0 0
3.7875 0 0
3.8125 0 0
3.8375 0 0
3.8625 0 0
3.8875 0 0
3.9125 0 0
3.9375 0 0
3.9625 0 0
3.9875 0 0
4.0125 0 0
4.0375 0 0
4.0625 0 0
4.0875 0 0
4.1125 0 0
4.1375 0 0
4.1625 0 0
4.1875 0 0
4.2125 0 0
4.2375 0 0
4.2625 0 0
4.2875 0 0
4.3125 0 0
4.3375 0 0
4.3625 0 0
4.3875 0 0
4.4125 0 0
4.4375 0 0
4.4625 0 0
4.4875 0 0
4.5125 0 0
4.5375 0 0
4.5625 0 0
4.5875 0 0
4.6125 0 0
4.6375 0 0
4.6625 0 0
4.6875 0 0
4.7125 0 0
4.7375 0 0
4.7625 0 0
4.7875 0 0
4.8125 0 0
4.8375 0 0
4.8625 0 0
4.8875 0 0
4.9125 0 0
4.9375 0 0
4.9625 0 0
4.9875 0 0
